Altitude (m)	Pressure (Pa)
15586.45063	10395
15589.08134	10406
15590.13391	10400
15588.55511	10394
15586.45063	10394
15585.39863	10395
15586.97669	10401
15586.45063	10392
15586.97669	10397
15588.55511	10400
15587.50279	10402
15585.39863	10392
15590.66025	10394
15590.13391	10397
15588.02893	10401
15587.50279	10400
15587.50279	10393
15586.45063	10401
15582.24363	10401
15588.02893	10399
15586.97669	10397
15580.14111	10404
15582.24363	10407
15582.24363	10409
15582.76936	10410
15579.61558	10408
15583.82095	10405
15582.24363	10402
15585.92461	10400
15583.82095	10403
15583.82095	10405
15583.29513	10401
15588.55511	10395
15588.55511	10392
15586.97669	10389
15592.23954	10393
15591.18664	10389
15591.71307	10385
15594.8725	10380
15590.66025	10393
15585.92461	10397
15586.97669	10391
15589.6076	10395
15590.13391	10390
15584.8727	10402
15590.66025	10387
15590.13391	10395
15586.97669	10395
15588.02893	10395
15596.45277	10387
15596.45277	10380
15593.81919	10388
15589.08134	10392
15592.76605	10391
15590.13391	10391
15589.6076	10390
15590.66025	10393
15594.34583	10385
15591.71307	10390
15588.55511	10387
15591.71307	10389
15594.34583	10386
15594.34583	10385
15596.97961	10385
15595.39922	10379
15596.97961	10377
15598.03341	10376
15595.39922	10384
15592.23954	10384
15593.81919	10381
15596.45277	10376
15598.56037	10380
15597.50649	10383
15597.50649	10376
15598.03341	10380
15595.39922	10380
15594.8725	10378
15598.56037	10375
15599.61442	10371
15600.66863	10370
15598.03341	10374
15595.92597	10375
15596.45277	10377
15596.97961	10371
15600.66863	10367
15602.77755	10366
15601.1958	10367
15602.77755	10368
15604.35968	10378
15604.88713	10357
15609.10827	10369
15607.52503	10358
15608.05274	10360
15604.88713	10360
15607.52503	10349
15614.91664	10353
15610.69187	10348
15611.21983	10359
15607.52503	10359
15609.10827	10355
15608.05274	10357
15608.05274	10353
15612.80393	10351
15610.16396	10359
15608.05274	10349
15608.05274	10351
15611.74782	10346
15613.8602	10343
15612.27585	10346
15613.33204	10344
15615.44492	10344
15618.08696	10341
15617.55847	10342
15620.20133	10344
15620.73002	10335
15623.37412	10325
15623.37412	10329
15620.20133	10332
15620.20133	10328
15701.04278	10195
15716.57734	10122
15792.08112	10013
15794.2509	9995
15754.22312	10089
15735.37387	10131
15694.09063	10229
15637.14018	10299
15638.20027	10305
15636.08026	10305
15631.84222	10307
15627.60684	10318
15627.07761	10321
15629.1948	10317
15629.1948	10314
15627.07761	10320
15631.31265	10319
15631.31265	10309
15634.49068	10309
15636.6102	10309
15633.9609	10305
15633.9609	10310
15631.84222	10307
15635.55036	10310
15634.49068	10301
15638.20027	10303
15637.67021	10307
15635.55036	10312
15636.08026	10301
15637.14018	10294
15635.55036	10303
15637.67021	10296
15632.37183	10302
15639.26053	10299
15640.85123	10299
15639.26053	10296
15640.85123	10294
15639.79072	10297
15642.97275	10301
15642.44231	10291
15645.09494	10291
15641.38155	10294
15641.91191	10293
15640.85123	10296
15645.62559	10283
15649.34132	10279
15649.8723	10283
15651.46551	10276
15652.52786	10270
15655.71591	10268
15645.09494	10281
15650.9344	10278
15651.99666	10269
15657.84211	10258
15659.4372	10260
15664.22475	10250
15666.88597	10246
15665.82135	10242
15669.0157	10236
15670.08082	10236
15669.0157	10239
15667.41834	10247
15666.88597	10249
15671.1461	9843
15916.89442	9774
15872.28573	9847
15884.92215	9935
15661.56458	10254
15653.0591	10268
15656.24739	10271
15658.37377	10270
15652.52786	10263
15659.4372	10262
15662.62852	10253
15659.4372	10258
15660.50081	10254
15661.56458	10248
15666.35364	10244
15668.4832	10233
15670.61344	10248
15675.40894	10229
15678.60784	10217
15681.27474	10206
15694.62516	10150
15818.16494	9895
15851.46031	9903
15856.38679	9885
15780.15986	10043
15668.4832	10243
15667.95075	10238
15666.88597	10243
15668.4832	10243
15670.61344	10246
15669.54824	10247
15665.82135	10245
15670.08082	10234
15664.75691	10248
15666.35364	10251
15669.0157	10251
15671.1461	10246
15671.1461	10233
15672.74435	10225
15676.47507	10226
15678.60784	10224
15677.0082	10228
15682.8754	10217
15686.61173	10210
15770.42184	10041
15765.55812	9999
15824.70178	9899
15877.77689	9915
15804.56695	9928
15868.99319	9876
15922.97543	9808
15921.31642	9778
15902.5431	9832
15887.12223	9836
15871.73686	9877
15866.25065	9887
15859.67313	9889
15829.6086	9944
15821.43256	9958
15688.74771	10197
15674.87594	10230
15675.40894	10226
15677.54137	10228
15680.20785	10225
15679.14113	10222
15678.07458	10219
15682.8754	10222
15682.3418	10225
15680.74128	10220
15681.27474	10219
15686.07784	10209
15688.74771	10208
15685.544	10214
15691.95296	10197
15696.76368	10186
15837.24859	9910
15879.42512	9906
15860.22101	9881
15850.91315	9890
15857.48206	9898
15858.02976	9896
15861.3169	9888
15867.34753	9875
15881.62339	9850
15885.4721	9841
15882.7228	9848
15864.60566	9890
15839.43305	9934
15825.24681	9962
15780.15986	10078
15735.91169	10126
15693.02171	10200
15695.69434	10198
15690.35014	10205
15686.61173	10207
15688.21366	10208
15688.21366	10202
15688.74771	10206
15687.14566	10204
15683.94271	10209
15689.28181	10209
15688.74771	10211
15878.32625	9841
15878.32625	9863
15856.38679	9896
15798.59257	10019
15764.47777	10078
15719.79587	10158
15703.18334	10184
15695.69434	10191
15695.69434	10191
15699.4378	10187
15697.8332	10187
15698.90289	10186
15696.76368	10192
15696.76368	10184
15697.8332	10190
15698.36803	10190
15698.36803	10185
15699.97275	10183
15701.57785	10182
15702.64814	10178
15699.4378	10179
15705.86001	10172
15760.15812	10153
15860.22101	9895
15861.86492	9882
15841.61822	9933
15838.88687	9963
15710.14489	10167
15704.78922	10172
15710.14489	10165
15710.14489	10168
15708.00211	10166
15708.53774	10167
15709.60913	10158
15713.36035	10156
15715.50484	10160
15713.36035	10160
15716.04107	10155
15716.04107	10153
15748.29337	10116
15796.96411	10004
15792.6235	10015
15790.45425	10014
15794.79346	10005
15799.67842	9985
15832.33617	9923
15834.51903	9908
15799.13547	10030
15801.30754	9999
15786.11785	10123
15726.23756	10138
15724.62656	10131
15725.70052	10132
15723.55278	10135
15720.33244	10142
15725.70052	10133
15723.01595	10140
15723.55278	10133
15726.77465	10136
15726.77465	10130
15724.08965	10142
15731.07288	10137
15729.99807	10125
15727.84895	10132
15723.01595	10136
15728.38617	10129
15732.14787	10120
15742.36885	10107
15751.52713	10082
15819.79855	9934
15872.28573	9857
15927.95492	9881
15888.77277	9826
15868.99319	9863
15831.79057	9896
15810.54667	9994
15740.21577	10111
15733.22303	10119
15736.98745	10113
15737.5254	10118
15732.68543	10115
15735.91169	10114
15737.5254	10120
15739.13949	10116
15736.44955	10114
15736.44955	10112
15739.13949	10114
15736.98745	10110
15739.13949	10108
15741.29223	10101
15745.06117	10102
15746.67707	10093
15748.83222	10097
15748.29337	10090
15753.1446	10085
15756.9202	10080
15759.07864	10080
16010.37775	9589
15815.44313	9959
15746.67707	10097
15745.59976	10096
15747.2158	10093
15745.59976	10092
15744.52262	10095
15744.52262	10099
15745.59976	10092
15746.1384	10104
15741.29223	10101
15746.1384	10097
15747.75456	10093
15747.2158	10095
15745.59976	10096
15744.52262	10093
15743.44565	10104
15743.98411	10103
15742.36885	10102
15747.2158	10090
15755.30182	10077
15759.07864	10073
15759.61835	10071
15774.20717	10007
15921.86938	9779
15926.29468	9765
15924.63485	9770
15936.81654	9739
15927.95492	9771
15886.0221	9843
15867.34753	9882
15859.12529	9894
15857.48206	9899
15855.29171	9898
15864.60566	9875
15868.44459	9870
15889.87335	9826
15897.03156	9808
15936.26234	9743
15939.58821	9751
15937.37078	9744
15941.80637	9734
15951.24181	9716
15960.69062	9709
15966.81169	9698
15966.255	9692
15967.36843	9703
15966.255	9696
15952.35274	9727
15922.42238	9765
15922.97543	9788
15908.05919	9802
15908.05919	9812
15897.03156	9826
15850.91315	9944
15811.63446	10009
15787.74367	10027
15777.99464	10043
15779.61849	10046
15775.83011	10043
15775.28909	10042
15775.28909	10040
15774.20717	10045
15776.37118	10040
15770.96247	10054
15766.63864	10060
15767.17897	10057
15766.63864	10060
15768.25975	10058
15762.85757	10060
15768.25975	10055
15764.47777	10060
15773.66628	10043
16010.93815	9606
15988.5591	9669
15975.72512	9678
15991.35237	9664
15955.68664	9709
15966.81169	9700
15935.15409	9765
15937.92507	9802
15925.18808	9755
15887.12223	9878
15820.88785	9974
15811.63446	9986
15799.67842	10003
15799.13547	10005
15794.79346	10010
15795.33605	10014
15792.08112	10016
15789.36988	10022
15781.24274	10028
15786.65974	10028
15776.91229	10044
15773.66628	10041
15775.28909	10035
15777.99464	10040
15780.15986	10032
15777.99464	10032
15776.37118	10038
15780.70128	10025
15784.49242	10028
15862.41298	10006
15895.37899	9823
15904.19745	9774
15930.72291	9751
15946.24491	9727
15954.01948	9705
15957.91016	9706
15976.28261	9682
15974.05295	9706
15908.05919	9833
15878.87566	9878
15827.42735	9987
15806.74078	9985
15793.70839	10009
15796.42138	10010
15794.79346	10008
15790.9965	10007
15789.36988	10018
15789.91204	10025
15790.9965	10015
15789.36988	10017
15791.53879	10006
15791.53879	10016
15791.53879	10012
15792.08112	10014
15796.96411	10005
15799.13547	10003
15796.42138	10002
15798.04971	10001
15802.93705	9994
15801.85066	9989
15827.9726	9931
15908.05919	9798
15935.70819	9747
15973.49565	9693
15967.36843	9679
15979.6285	9674
15985.20872	9653
16000.85827	9638
16023.84025	9592
16046.33847	9537
16070.04384	9508
16030.58172	9588
16028.33381	9581
16026.64837	9593
16015.423	9607
16012.05907	9612
15994.70585	9652
15985.767	9669
15979.6285	9682
15964.5852	9696
15947.35501	9770
15926.84804	9739
15898.13351	9793
15812.72243	9982
15810.54667	9982
15811.09054	9982
15811.63446	9980
15813.26648	9984
15812.17842	9977
15810.00284	9977
15811.63446	9974
15811.09054	9973
15811.09054	9983
15814.8989	9975
15810.00284	9978
15811.63446	9971
15812.72243	9971
15816.53172	9971
15814.8989	9972
15812.72243	9973
15814.35472	9970
15817.07608	9966
15818.70943	9971
15814.8989	9973
15814.35472	9969
15816.53172	9970
15817.07608	9973
15814.8989	9973
15815.44313	9971
15813.26648	9968
15815.9874	9973
15818.70943	9969
15815.9874	9972
15818.70943	9962
15819.79855	9961
15820.34318	9968
15820.34318	9963
15820.88785	9966
15820.34318	9959
15820.88785	9962
15822.52212	9964
15823.61186	9959
15822.52212	9956
15825.24681	9960
15822.52212	9963
15819.25397	9959
15822.52212	9960
15824.70178	9954
15822.52212	9957
15825.79188	9951
15824.1568	9950
15824.1568	9951
15824.1568	9958
15820.34318	9955
15825.24681	9955
15826.33699	9949
15827.9726	9952
15824.1568	9953
15826.88215	9946
15826.88215	9943
15829.6086	9947
15828.51789	9944
15827.42735	9949
15829.6086	9948
15825.79188	9951
15832.33617	9943
15830.15403	9944
15830.6995	9942
15831.79057	9943
15831.24501	9940
15832.33617	9943
15831.79057	9942
15831.24501	9940
15833.42751	9937
15829.6086	9951
15830.15403	9943
15830.15403	9937
15837.24859	9933
15838.34073	9926
15836.70259	9928
15838.34073	9931
15838.34073	9928
15839.97927	9925
15833.42751	9927
15838.88687	9928
15838.88687	9928
15838.34073	9928
15840.52554	9926
15843.25756	9924
15842.16462	9924
15839.43305	9928
15839.43305	9920
15840.52554	9918
15845.44398	9915
15843.8041	9924
15841.61822	9921
15839.97927	9920
15842.16462	9918
15843.25756	9921
15844.35068	9919
15847.08426	9916
15975.16768	9692
15986.32533	9658
15998.06101	9641
16009.8174	9609
16024.40178	9588
16035.64232	9573
16042.95888	9555
16049.71978	9540
16047.46538	9555
16046.9019	9555
16040.14386	9564
16028.89571	9595
16022.15595	9594
16024.40178	9599
16018.22756	9598
16019.91087	9603
16014.3015	9607
16013.18019	9608
16017.10559	9607
16010.93815	9618
16012.05907	9625
16000.85827	9638
16008.69685	9612
16010.93815	9616
16018.22756	9608
16015.98382	9611
16008.69685	9616
16016.54468	9614
16012.61961	9618
16013.18019	9613
16011.49859	9620
16011.49859	9627
16007.57649	9634
16001.41786	9641
15999.17977	9634
15976.28261	9668
15876.12907	9860
15877.22757	9858
15875.03074	9858
15873.9326	9866
15874.48165	9861
15872.28573	9868
15869.54183	9866
15872.83464	9870
15872.28573	9864
15873.9326	9866
15873.9326	9863
15876.6783	9862
15874.48165	9851
15873.3836	9855
15875.03074	9859
15876.12907	9856
15871.73686	9858
15879.42512	9852
15877.77689	9852
15882.17307	9845
15884.92215	9847
15888.22254	9840
16077.3984	9479
16062.69742	9499
16052.53885	9543
16056.48756	9536
16051.41108	9545
16036.76742	9569
16031.70597	9595
16019.34972	9617
15989.67627	9667
15959.5783	9760
15930.72291	9818
15934.04602	9710
15882.17307	9853
15876.6783	9852
15876.6783	9855
15882.7228	9852
15881.07375	9853
15878.87566	9851
15881.62339	9854
15882.17307	9851
15877.77689	9852
15881.62339	9849
15881.62339	9847
15881.07375	9854
15887.12223	9844
15883.27257	9841
15885.4721	9848
15883.27257	9848
15886.0221	9846
15882.7228	9845
15884.37225	9844
15885.4721	9835
15886.0221	9836
15886.57214	9838
15887.67236	9838
15887.12223	9842
15884.92215	9840
15889.32304	9836
15887.67236	9837
15888.77277	9836
15889.32304	9837
15891.52456	9833
15890.97411	9837
15884.92215	9831
15884.92215	9835
15889.87335	9842
15888.77277	9836
15887.67236	9838
15891.52456	9830
15890.97411	9833
15889.32304	9835
15890.42371	9832
15897.03156	9821
15894.82822	9828
15897.03156	9829
15894.2775	9825
15896.48066	9828
15889.32304	9826
15895.9298	9826
15898.68455	9827
15898.13351	9814
15895.37899	9822
15901.99174	9819
15898.13351	9819
15900.88916	9816
15898.68455	9818
15899.78676	9829
15896.48066	9816
15900.33794	9819
15900.88916	9813
15903.0945	9818
15898.68455	9812
15901.44043	9806
15903.64595	9813
15903.64595	9806
15905.30058	9807
15900.33794	9813
15904.74899	9813
15904.74899	9810
15901.99174	9812
15900.88916	9810
16010.37775	9633
16106.89837	9443
16102.91957	9455
16106.89837	9459
16090.43029	9468
16094.96913	9465
16101.2151	9441
16097.23971	9450
16087.59509	9474
16105.76133	9438
16093.2667	9461
16104.05613	9450
16079.09676	9493
16076.83237	9507
16068.91309	9522
16066.65218	9513
16077.3984	9494
16085.89456	9480
16096.10432	9460
16095.5367	9467
16096.67199	9471
16092.69932	9470
16090.43029	9472
16094.4016	9468
16097.23971	9468
16106.32982	9447
16162.85376	9353
16157.12232	9347
16172.6086	9328
16167.44248	9360
16156.54945	9356
16120.55811	9431
16112.01748	9435
16103.48783	9457
16110.31067	9449
16091.56471	9473
16083.62785	9497
16079.66298	9496
16075.13459	9504
16077.96447	9493
16080.22924	9497
16112.01748	9413
16103.48783	9442
16113.15559	9462
16135.95904	9367
16145.10243	9350
16155.97663	9357
15947.35501	9725
15946.79994	9728
15950.13106	9717
15953.46385	9721
15950.13106	9726
16109.74183	9294
16100.07903	9458
16076.83237	9508
16023.27877	9598
16019.91087	9600
16009.25711	9618
16013.18019	9612
16022.71733	9595
16028.89571	9573
16028.89571	9553
16032.8304	9573
15959.5783	9685
15947.35501	9725
15943.47048	9732
15942.91573	9737
15944.02527	9738
15952.35274	9720
15945.68994	9675
15959.5783	9708
16027.77195	9612
16061.00325	9500
16021.03331	9582
16030.01967	9570
16020.47207	9625
16038.45543	9570
16040.70677	9551
16050.28349	9549
16055.35912	9539
16066.08707	9518
16070.04384	9522
16082.49479	9489
16082.49479	9487
16088.72903	9479
16130.82142	9407
16149.10664	9371
16153.11327	9380
16149.67887	9370
16148.53446	9369
16149.67887	9371
16143.38709	9382
16148.53446	9365
16159.4143	9345
16176.05493	9313
16186.40468	9298
16205.42139	9262
16222.75691	9254
16190.43396	9302
16190.43396	9298
16177.77876	9314
16170.31205	9343
16133.10431	9396
16124.54751	9413
16123.40744	9410
16121.6977	9419
16126.25799	9412
16123.40744	9422
16122.83747	9424
16122.26756	9426
16119.98839	9419
16126.82824	9421
16127.39855	9412
16188.13121	9306
16211.77247	9228
16168.0163	9357
16202.53655	9481
15979.6285	9680
15976.84014	9681
15975.72512	9688
15976.28261	9681
15972.38119	9680
15970.15283	9678
16198.49989	9261
16196.77065	9293
16180.07791	9333
16161.70708	9346
16160.56059	9352
16157.12232	9348
16152.54075	9372
16142.8154	9393
16141.67218	9387
16084.19445	9484
16048.59248	9507
15974.05295	9688
15969.59586	9688
15974.05295	9691
15971.82403	9687
15971.26692	9695
15970.70985	9694
15970.70985	9692
15971.82403	9688
15970.15283	9690
15972.93839	9682
15971.26692	9686
15974.05295	9682
15971.82403	9681
15970.15283	9686
15972.38119	9680
15972.38119	9685
15975.16768	9689
15973.49565	9681
15975.16768	9680
15975.16768	9685
15974.05295	9683
15976.84014	9679
15976.28261	9677
15977.39772	9678
15981.30208	9683
15978.51302	9673
15979.6285	9676
15981.30208	9673
15979.6285	9670
15982.41803	9666
15979.07073	9673
15979.6285	9674
15984.0923	9669
15978.51302	9669
15979.07073	9673
15981.30208	9673
15981.30208	9674
15986.8837	9660
15985.20872	9658
15985.20872	9665
15984.0923	9659
15983.53417	9660
15984.65049	9663
15986.8837	9661
15985.20872	9663
15991.35237	9656
15989.67627	9661
15986.32533	9657
15985.767	9665
15986.32533	9652
15991.91117	9654
15989.67627	9648
15992.47001	9645
15994.70585	9644
15990.23492	9652
15991.35237	9644
15993.0289	9648
15991.35237	9647
15991.35237	9648
15996.38321	9642
15994.70585	9646
15992.47001	9642
15996.38321	9646
15991.35237	9639
15994.14682	9642
15990.79363	9653
16001.9775	9637
16000.85827	9635
16003.09692	9629
16001.9775	9628
15999.17977	9633
16008.13665	9627
16004.21653	9630
16006.45631	9625
16004.21653	9628
16004.21653	9618
16002.53719	9631
16003.6567	9633
16005.8963	9626
16003.6567	9628
16003.6567	9640
16000.85827	9634
16001.9775	9636
16003.09692	9630
16003.09692	9634
16000.85827	9632
16003.6567	9633
16005.33633	9630
15999.17977	9636
16000.29872	9630
